,이름,상호명,지점명,상권업종대분류명,상권업종중분류명,시도명,시군구명,행정동명,법정동명,지번주소,도로명,도로명주소,구우편번호,신우편번호,경도,위도
2079,제이스바 ,제이스바,,음식,한식,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 창천동 57-41,서울특별시 서대문구 연세로5나길,서울특별시 서대문구 연세로5나길 30-6,120834,3789.0,126.934770542045,37.5571949300659
2080,다미 ,다미,,음식,분식,서울특별시,서대문구,신촌동,대신동,서울특별시 서대문구 대신동 90-7,서울특별시 서대문구 성산로,서울특별시 서대문구 성산로 537,120160,3721.0,126.944901746091,37.5643140142486
2081,페리카나북가좌1점 북가좌1점,페리카나북가좌1점,북가좌1점,음식,닭/오리요리,서울특별시,서대문구,북가좌2동,북가좌동,서울특별시 서대문구 북가좌동 3-38,서울특별시 서대문구 증가로20길,서울특별시 서대문구 증가로20길 80,120130,3671.0,126.919090982372,37.5825337341766
2082,한솥도시락경기대앞점 경기대앞점,한솥도시락경기대앞점,경기대앞점,음식,패스트푸드,서울특별시,서대문구,충현동,충정로2가,서울특별시 서대문구 충정로2가 69-34,서울특별시 서대문구 경기대로,서울특별시 서대문구 경기대로 59,120012,3752.0,126.963554915733,37.5643801329644
2083,서대문집 ,서대문집,,음식,한식,서울특별시,서대문구,충현동,미근동,서울특별시 서대문구 미근동 31-3,서울특별시 서대문구 통일로,서울특별시 서대문구 통일로 107-17,120020,3739.0,126.967132111403,37.5643574210903
2084,엄마손김밥 ,엄마손김밥,,음식,분식,서울특별시,서대문구,충현동,충정로3가,서울특별시 서대문구 충정로3가 3-181,서울특별시 서대문구 경기대로9길,서울특별시 서대문구 경기대로9길 72,120837,3746.0,126.960248472544,37.5644681941082
2085,연희궁단팥죽 ,연희궁단팥죽,,음식,한식,서울특별시,서대문구,연희동,연희동,서울특별시 서대문구 연희동 129-15,서울특별시 서대문구 연희로11가길,서울특별시 서대문구 연희로11가길 8-5,120825,3707.0,126.928867673936,37.5678999223045
2086,아워홈신촌세브란스점오리옥스 ,아워홈신촌세브란스점오리옥스,,음식,부페,서울특별시,서대문구,신촌동,신촌동,서울특별시 서대문구 신촌동 134,서울특별시 서대문구 연세로,서울특별시 서대문구 연세로 50,120749,3722.0,126.942916817516,37.5638006863037
2087,토요 ,토요,,음식,일식/수산물,서울특별시,서대문구,북가좌1동,북가좌동,서울특별시 서대문구 북가좌동 481,서울특별시 서대문구 수색로,서울특별시 서대문구 수색로 100,120725,3709.0,126.910704682403,37.573761655028
2088,뉴욕메들리 ,뉴욕메들리,,음식,유흥주점,서울특별시,서대문구,홍제2동,홍제동,서울특별시 서대문구 홍제동 139-3,서울특별시 서대문구 통일로,서울특별시 서대문구 통일로 408,120090,3632.0,126.947481717197,37.5860880983799
2089,호식이두마리치킨 ,호식이두마리치킨,,음식,닭/오리요리,서울특별시,서대문구,남가좌2동,남가좌동,서울특별시 서대문구 남가좌동 322-23,서울특별시 서대문구 명지대길,서울특별시 서대문구 명지대길 35,120120,3673.0,126.924354567637,37.5818249480832
2090,개울가맛있는칼국수 ,개울가맛있는칼국수,,음식,분식,서울특별시,서대문구,북가좌2동,북가좌동,서울특별시 서대문구 북가좌동 345-27,서울특별시 서대문구 불광천길,서울특별시 서대문구 불광천길 150,120130,3680.0,126.908888109351,37.5818812203083
2091,홍도깨비 ,홍도깨비,,음식,분식,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 대현동 90-54,서울특별시 서대문구 이화여대1길,서울특별시 서대문구 이화여대1길 42-8,120809,3766.0,126.943571372895,37.5575262982545
2092,소도적 ,소도적,,음식,유흥주점,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 창천동 47-12,서울특별시 서대문구 연세로12길,서울특별시 서대문구 연세로12길 18,120834,3776.0,126.937972013258,37.5588997056233
2093,3.6.9.퓨전 ,3.6.9.퓨전,,음식,한식,서울특별시,서대문구,홍제3동,홍제동,서울특별시 서대문구 홍제동 279-14,서울특별시 서대문구 간호대로,서울특별시 서대문구 간호대로 8,120090,3617.0,126.948781800801,37.5966958626231
2094,닭한마리 ,닭한마리,,음식,분식,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 대현동 104-71,서울특별시 서대문구 연세로2다길,서울특별시 서대문구 연세로2다길 52,120809,3778.0,126.941005784997,37.5572690433133
2095,1.5닭갈비곱창 ,1.5닭갈비곱창,,음식,한식,서울특별시,서대문구,홍은2동,홍은동,서울특별시 서대문구 홍은동 400-4,서울특별시 서대문구 거북골로,서울특별시 서대문구 거북골로 8-22,120100,3675.0,126.925348687982,37.5819781686919
2096,어전 ,어전,,음식,일식/수산물,서울특별시,서대문구,연희동,연희동,서울특별시 서대문구 연희동 89-31,서울특별시 서대문구 연희로25길,서울특별시 서대문구 연희로25길 81,120110,3699.0,126.932685550871,37.5700609504214
2097,부엌공간시옷 ,부엌공간시옷,,음식,한식,서울특별시,서대문구,연희동,연희동,서울특별시 서대문구 연희동 130-11,서울특별시 서대문구 연희맛로,서울특별시 서대문구 연희맛로 17-16,120825,3707.0,126.928966734302,37.5673061362418
2098,위대한포차 ,위대한포차,,음식,유흥주점,서울특별시,서대문구,남가좌2동,남가좌동,서울특별시 서대문구 남가좌동 325-17,서울특별시 서대문구 증가로10길,서울특별시 서대문구 증가로10길 36-7,120806,3665.0,126.92443454013,37.5786270011504
2099,경진식당 ,경진식당,,음식,한식,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 대현동 40-16,서울특별시 서대문구 이화여대1길,서울특별시 서대문구 이화여대1길 7-2,120808,3766.0,126.945342502369,37.5571366647013
2100,송림식당 ,송림식당,,음식,한식,서울특별시,서대문구,북가좌2동,북가좌동,서울특별시 서대문구 북가좌동 3-133,서울특별시 서대문구 증가로12나길,서울특별시 서대문구 증가로12나길 114,120130,3672.0,126.919556936409,37.5831957554696
2101,백합기사식당 ,백합기사식당,,음식,한식,서울특별시,서대문구,충현동,북아현동,서울특별시 서대문구 북아현동 1-518,서울특별시 서대문구 북아현로,서울특별시 서대문구 북아현로 70,120866,3748.0,126.954898408414,37.5633757473231
2102,베스킨라빈스 ,베스킨라빈스,,음식,패스트푸드,서울특별시,서대문구,천연동,영천동,서울특별시 서대문구 영천동 279,서울특별시 서대문구 통일로,서울특별시 서대문구 통일로 203,120070,3734.0,126.960901588515,37.5712317442688
2103,이모네식당 ,이모네식당,,음식,한식,서울특별시,서대문구,홍제3동,홍제동,서울특별시 서대문구 홍제동 294-36,서울특별시 서대문구 통일로,서울특별시 서대문구 통일로 476,120090,3628.0,126.942443437038,37.5908726144332
2104,대중샤브샤브양꼬치 ,대중샤브샤브양꼬치,,음식,별식/퓨전요리,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 창천동 52-49,서울특별시 서대문구 연세로7안길,서울특별시 서대문구 연세로7안길 1,120834,3788.0,126.936165740965,37.5577751649138
2105,한우리 신촌점,한우리,신촌점,음식,한식,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 창천동 30-33,서울특별시 서대문구 신촌로,서울특별시 서대문구 신촌로 83,120706,3789.0,126.935827820491,37.556069154454
2106,현대그린푸드본가스시 신촌점,현대그린푸드본가스시,신촌점,음식,일식/수산물,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 창천동 30-33,서울특별시 서대문구 신촌로,서울특별시 서대문구 신촌로 83,120706,3789.0,126.935827820491,37.556069154454
2107,고향전집 ,고향전집,,음식,한식,서울특별시,서대문구,북아현동,북아현동,서울특별시 서대문구 북아현동 134-1,서울특별시 서대문구 북아현로2안길,서울특별시 서대문구 북아현로2안길 2,120819,3757.0,126.956880688281,37.5584015130855
2108,생고기집 ,생고기집,,음식,한식,서울특별시,서대문구,연희동,연희동,서울특별시 서대문구 연희동 519-115,서울특별시 서대문구 홍제천로,서울특별시 서대문구 홍제천로 76,120832,3700.0,126.923557431116,37.5727082096189
2109,토종순대국 ,토종순대국,,음식,별식/퓨전요리,서울특별시,서대문구,홍제3동,홍제동,서울특별시 서대문구 홍제동 266-64,서울특별시 서대문구 세무서7길,서울특별시 서대문구 세무서7길 18,120090,3624.0,126.945976236789,37.5916791065717
2110,나무향기 ,나무향기,,음식,한식,서울특별시,서대문구,홍은1동,홍은동,서울특별시 서대문구 홍은동 48-63,서울특별시 서대문구 홍은중앙로,서울특별시 서대문구 홍은중앙로 37,120100,3611.0,126.946533881273,37.5946935425862
2111,반하는보쌈앤밥상 ,반하는보쌈앤밥상,,음식,한식,서울특별시,서대문구,천연동,천연동,서울특별시 서대문구 천연동 3,서울특별시 서대문구 통일로11길,서울특별시 서대문구 통일로11길 3,120040,3734.0,126.962807513076,37.5693022593182
2112,용자네 ,용자네,,음식,한식,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 창천동 53-3,서울특별시 서대문구 연세로9길,서울특별시 서대문구 연세로9길 37,120834,3787.0,126.934570489641,37.5585266633853
2113,1970새마을포차 신촌점,1970새마을포차,신촌점,음식,유흥주점,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 창천동 57-3,서울특별시 서대문구 연세로5가길,서울특별시 서대문구 연세로5가길 8-3,120834,3789.0,126.936125981917,37.5573873596008
2114,토담길 ,토담길,,음식,한식,서울특별시,서대문구,충현동,충정로3가,서울특별시 서대문구 충정로3가 465,서울특별시 서대문구 서소문로,서울특별시 서대문구 서소문로 27,120013,3741.0,126.964845533717,37.5602736986601
2115,베지베어 ,베지베어,,음식,한식,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 대현동 60-11,서울특별시 서대문구 신촌역로,서울특별시 서대문구 신촌역로 22-5,120808,3766.0,126.943020013663,37.5588999547767
2116,스시미세기 ,스시미세기,,음식,일식/수산물,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 창천동 91-6,서울특별시 서대문구 성산로22길,서울특별시 서대문구 성산로22길 4,120835,3727.0,126.93330997795,37.560407463722
2117,KFC 명지대점,KFC,명지대점,음식,패스트푸드,서울특별시,서대문구,남가좌2동,남가좌동,서울특별시 서대문구 남가좌동 344-1,서울특별시 서대문구 거북골로,서울특별시 서대문구 거북골로 53,120807,3665.0,126.92232239793,37.5782833640608
2118,장군집 ,장군집,,음식,유흥주점,서울특별시,서대문구,북가좌2동,북가좌동,서울특별시 서대문구 북가좌동 335-17,서울특별시 서대문구 응암로,서울특별시 서대문구 응암로 141,120130,3676.0,126.914685846018,37.5849351148659
2119,삼호복집 ,삼호복집,,음식,일식/수산물,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 창천동 30-10,서울특별시 서대문구 신촌로,서울특별시 서대문구 신촌로 87-8,120834,3789.0,126.936294743012,37.5558661229081
2120,Blissbeer312 ,Blissbeer312,,음식,유흥주점,서울특별시,서대문구,충현동,미근동,서울특별시 서대문구 미근동 31-2,서울특별시 서대문구 통일로,서울특별시 서대문구 통일로 107-15,120020,3739.0,126.967130991881,37.5644385049817
2121,천하장사 ,천하장사,,음식,한식,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 창천동 52-121,서울특별시 서대문구 연세로9길,서울특별시 서대문구 연세로9길 32,120834,3788.0,126.935044900978,37.5585940163968
2122,킹콩부대찌개 명지대점,킹콩부대찌개,명지대점,음식,한식,서울특별시,서대문구,남가좌2동,남가좌동,서울특별시 서대문구 남가좌동 343-24,서울특별시 서대문구 증가로10길,서울특별시 서대문구 증가로10길 23,120807,3665.0,126.923530506255,37.5785106360464
2123,만남즉석떡볶이 ,만남즉석떡볶이,,음식,분식,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 창천동 33-14,서울특별시 서대문구 연세로9길,서울특별시 서대문구 연세로9길 8,120834,3788.0,126.936437391134,37.558570527189
2124,이화여자대학교헬렌관식당 ,이화여자대학교헬렌관식당,,음식,기타음식업,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 대현동 11-1,서울특별시 서대문구 이화여대길,서울특별시 서대문구 이화여대길 52,120750,3760.0,126.950301476769,37.5642810556138
2125,라온하우스 ,라온하우스,,음식,양식,서울특별시,서대문구,홍제1동,홍제동,서울특별시 서대문구 홍제동 172-5,서울특별시 서대문구 통일로,서울특별시 서대문구 통일로 437,120859,3646.0,126.944829534218,37.5878845113683
2126,엄마손닭갈비 ,엄마손닭갈비,,음식,닭/오리요리,서울특별시,서대문구,남가좌2동,남가좌동,서울특별시 서대문구 남가좌동 343-25,서울특별시 서대문구 증가로10길,서울특별시 서대문구 증가로10길 21,120120,3665.0,126.923417956254,37.5784645578199
2127,초록봉평/시래기 홍제점,초록봉평/시래기,홍제점,음식,한식,서울특별시,서대문구,홍제1동,홍제동,서울특별시 서대문구 홍제동 469,서울특별시 서대문구 통일로,서울특별시 서대문구 통일로 397,120090,3730.0,126.947380558663,37.5852312117832
2128,송림식당 ,송림식당,,음식,한식,서울특별시,서대문구,남가좌2동,남가좌동,서울특별시 서대문구 남가좌동 332-19,서울특별시 서대문구 모래내로,서울특별시 서대문구 모래내로 209,120120,3693.0,126.922832656392,37.5735125310669
2129,미스터보쌈cafe ,미스터보쌈cafe,,음식,한식,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 대현동 34-31,서울특별시 서대문구 이화여대길,서울특별시 서대문구 이화여대길 68,120808,3765.0,126.944632876057,37.5593018304501
2130,장수가마솥 ,장수가마솥,,음식,한식,서울특별시,서대문구,홍은1동,홍은동,서울특별시 서대문구 홍은동 453-2,서울특별시 서대문구 세검정로1길,서울특별시 서대문구 세검정로1길 35,120761,3615.0,126.943899084582,37.5936338053595
2131,시알도 ,시알도,,음식,양식,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 대현동 45-16,서울특별시 서대문구 이화여대2길,서울특별시 서대문구 이화여대2길 16,120808,3767.0,126.946788758839,37.5573117623586
2132,네네치킨 아현역점,네네치킨,아현역점,음식,유흥주점,서울특별시,서대문구,북아현동,북아현동,서울특별시 서대문구 북아현동 238-22,서울특별시 서대문구 신촌로,서울특별시 서대문구 신촌로 223-1,120822,3767.0,126.950829722577,37.5572846682997
2133,리틀쿠바 ,리틀쿠바,,음식,양식,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 창천동 30-1,서울특별시 서대문구 연세로,서울특별시 서대문구 연세로 13,120834,3789.0,126.936542858638,37.5567243459065
2134,탭스터 ,탭스터,,음식,유흥주점,서울특별시,서대문구,연희동,연희동,서울특별시 서대문구 연희동 134-16,서울특별시 서대문구 증가로,서울특별시 서대문구 증가로 1,120825,3708.0,126.931879363094,37.5686480401571
